ncpu        =        512 
ndim        =          3 
levelmin    =          7 
levelmax    =         19 
ngridmax    =    1100000 
nstep_coarse=      10188 

boxlen      =  0.100000000000000E+01
time        =  0.592901803531337E-09
aexp        =  0.100000000059010E+01
H0          =  0.704000015258789E+02
omega_m     =  0.272000014781952E+00
omega_l     =  0.727999985218048E+00
omega_k     =  0.000000000000000E+00
omega_b     =  0.454999990761280E-01
unit_l      =  0.875000009061255E+25
unit_d      =  0.253438222070796E-25
unit_t      =  0.437499991033777E+18

ordering type=hilbert                                                                                                                         
   DOMAIN   ind_min                 ind_max  
     214   0.105938293310802E+19   0.105938293355604E+19
     215   0.105938293355604E+19   0.105938293411956E+19
     216   0.105938293411956E+19   0.105938293612600E+19
     217   0.105938293612600E+19   0.105938293908379E+19
     218   0.105938293908379E+19   0.105938293962464E+19
     219   0.105938293962464E+19   0.105938293988986E+19
     220   0.105938293988986E+19   0.105938294024972E+19
     221   0.105938294024972E+19   0.105938294045337E+19
     222   0.105938294045337E+19   0.105938294078774E+19
     223   0.105938294078774E+19   0.105938294091183E+19
     224   0.105938294091183E+19   0.105938294197021E+19
     225   0.105938294197021E+19   0.105938294501461E+19
     226   0.105938294501461E+19   0.105938295054107E+19
     227   0.105938295054107E+19   0.105938295091630E+19
     228   0.105938295091630E+19   0.105938295107453E+19
     229   0.105938295107453E+19   0.105938295107768E+19
     230   0.105938295107768E+19   0.105938295123333E+19
     231   0.105938295123333E+19   0.105938295164372E+19
     232   0.105938295164372E+19   0.105938295206183E+19
     233   0.105938295206183E+19   0.105938295212732E+19
     234   0.105938295212732E+19   0.105938295231596E+19
     235   0.105938295231596E+19   0.105938295244718E+19
     236   0.105938295244718E+19   0.105938295351158E+19
     237   0.105938295351158E+19   0.105938295483302E+19
     238   0.105938295483302E+19   0.105938295532244E+19
     239   0.105938295532244E+19   0.105938295623836E+19
     240   0.105938295623836E+19   0.105938295700557E+19
     241   0.105938295700557E+19   0.105938296264612E+19
     242   0.105938296264612E+19   0.105938309554687E+19
     243   0.105938309554687E+19   0.105938311923735E+19
     244   0.105938311923735E+19   0.105938314389903E+19
     245   0.105938314389903E+19   0.105938544881929E+19
     246   0.105938544881929E+19   0.105939818854809E+19
     247   0.105939818854809E+19   0.105939827105100E+19
     248   0.105939827105100E+19   0.105939856039076E+19
     249   0.105939856039076E+19   0.105939860781138E+19
     250   0.105939860781138E+19   0.105939871199160E+19
     251   0.105939871199160E+19   0.105939898973184E+19
     252   0.105939898973184E+19   0.105939916649241E+19
     253   0.105939916649241E+19   0.105952891674768E+19
     254   0.105952891674768E+19   0.105955645694778E+19
     255   0.105955645694778E+19   0.105955863952943E+19
     256   0.105955863952943E+19   0.105955881173991E+19
     257   0.105955881173991E+19   0.105955881189861E+19
     258   0.105955881189861E+19   0.105955881909856E+19
     259   0.105955881909856E+19   0.105955881945156E+19
     260   0.105955881945156E+19   0.105955884001490E+19
     261   0.105955884001490E+19   0.105955884176246E+19
     262   0.105955884176246E+19   0.105955915008485E+19
     263   0.105955915008485E+19   0.105955995422115E+19
     264   0.105955995422115E+19   0.105956010642305E+19
     265   0.105956010642305E+19   0.105956010690764E+19
     266   0.105956010690764E+19   0.105956031151280E+19
     267   0.105956031151280E+19   0.105956040957044E+19
     268   0.105956040957044E+19   0.105956041096928E+19
     269   0.105956041096928E+19   0.105956043762879E+19
     270   0.105956043762879E+19   0.105956047486732E+19
     271   0.105956047486732E+19   0.105956047805108E+19
     272   0.105956047805108E+19   0.105956047805224E+19
     273   0.105956047805224E+19   0.105956047812708E+19
     274   0.105956047812708E+19   0.105956047817493E+19
     275   0.105956047817493E+19   0.105956047817524E+19
     276   0.105956047817524E+19   0.105956047835372E+19
     277   0.105956047835372E+19   0.105956048040403E+19
     278   0.105956048040403E+19   0.105956048045055E+19
     279   0.105956048045055E+19   0.105956048252923E+19
     280   0.105956048252923E+19   0.105956048316202E+19
     281   0.105956048316202E+19   0.105956049220849E+19
     282   0.105956049220849E+19   0.105956050523999E+19
     283   0.105956050523999E+19   0.105956050669457E+19
     284   0.105956050669457E+19   0.105956050673250E+19
     285   0.105956050673250E+19   0.105956050789573E+19
     286   0.105956050789573E+19   0.105956050830308E+19
     287   0.105956050830308E+19   0.105956051433609E+19
     288   0.105956051433609E+19   0.105956051435128E+19
     289   0.105956051435128E+19   0.105956051482040E+19
     290   0.105956051482040E+19   0.105956051824869E+19
     291   0.105956051824869E+19   0.105956051980458E+19
     292   0.105956051980458E+19   0.105956052119436E+19
     293   0.105956052119436E+19   0.105956052138041E+19
     294   0.105956052138041E+19   0.105956060083546E+19
     295   0.105956060083546E+19   0.105956060346555E+19
     296   0.105956060346555E+19   0.105956062941885E+19
     297   0.105956062941885E+19   0.105956065061999E+19
     298   0.105956065061999E+19   0.105956066652376E+19
     299   0.105956066652376E+19   0.105956066795232E+19
     300   0.105956066795232E+19   0.105956066795991E+19
     301   0.105956066795991E+19   0.105956066802546E+19
     302   0.105956066802546E+19   0.105956066803886E+19
     303   0.105956066803886E+19   0.105956067062995E+19
     304   0.105956067062995E+19   0.105956067275863E+19
     305   0.105956067275863E+19   0.105956067335841E+19
     306   0.105956067335841E+19   0.105956067450490E+19
     307   0.105956067450490E+19   0.105956067955096E+19
     308   0.105956067955096E+19   0.105956068098372E+19
     309   0.105956068098372E+19   0.105956068232102E+19
     310   0.105956068232102E+19   0.105956068322155E+19
     311   0.105956068322155E+19   0.105956068352400E+19
     312   0.105956068352400E+19   0.105956068379439E+19
     313   0.105956068379439E+19   0.105956068386974E+19
     314   0.105956068386974E+19   0.105956068395661E+19
     315   0.105956068395661E+19   0.105956068421995E+19
     316   0.105956068421995E+19   0.105956068442524E+19
     317   0.105956068442524E+19   0.105956068453778E+19
     318   0.105956068453778E+19   0.105956068477267E+19
     319   0.105956068477267E+19   0.105956068505924E+19
     320   0.105956068505924E+19   0.105956068514529E+19
     321   0.105956068514529E+19   0.105956068514926E+19
     322   0.105956068514926E+19   0.105956068514933E+19
     323   0.105956068514933E+19   0.105956068515634E+19
     324   0.105956068515634E+19   0.105956068518717E+19
     325   0.105956068518717E+19   0.105956068520945E+19
     326   0.105956068520945E+19   0.105956068523540E+19
     327   0.105956068523540E+19   0.105956068529602E+19
     328   0.105956068529602E+19   0.105956068557892E+19
     329   0.105956068557892E+19   0.105956068562901E+19
     330   0.105956068562901E+19   0.105956068568496E+19
     331   0.105956068568496E+19   0.105956068574027E+19
     332   0.105956068574027E+19   0.105956068578620E+19
     333   0.105956068578620E+19   0.105956068607095E+19
     334   0.105956068607095E+19   0.105956068608027E+19
     335   0.105956068608027E+19   0.105956068608082E+19
     336   0.105956068608082E+19   0.105956068641656E+19
     337   0.105956068641656E+19   0.105956068737763E+19
     338   0.105956068737763E+19   0.105956068760154E+19
     339   0.105956068760154E+19   0.105956068841983E+19
     340   0.105956068841983E+19   0.105956068876827E+19
     341   0.105956068876827E+19   0.105956068922659E+19
     342   0.105956068922659E+19   0.105956068945065E+19
     343   0.105956068945065E+19   0.105956068949989E+19
     344   0.105956068949989E+19   0.105956068951301E+19
     345   0.105956068951301E+19   0.105956068970378E+19
     346   0.105956068970378E+19   0.105956068978903E+19
     347   0.105956068978903E+19   0.105956068986176E+19
     348   0.105956068986176E+19   0.105956068994981E+19
     349   0.105956068994981E+19   0.105956069000667E+19
     350   0.105956069000667E+19   0.105956069009166E+19
     351   0.105956069009166E+19   0.105956069009884E+19
     352   0.105956069009884E+19   0.105956069013537E+19
     353   0.105956069013537E+19   0.105956069014806E+19
     354   0.105956069014806E+19   0.105956069030609E+19
     355   0.105956069030609E+19   0.105956069038930E+19
     356   0.105956069038930E+19   0.105956069042666E+19
     357   0.105956069042666E+19   0.105956069045177E+19
     358   0.105956069045177E+19   0.105956069045344E+19
     359   0.105956069045344E+19   0.105956069045370E+19
     360   0.105956069045370E+19   0.105956069045382E+19
     361   0.105956069045382E+19   0.105956069045414E+19
     362   0.105956069045414E+19   0.105956069045457E+19
     363   0.105956069045457E+19   0.105956069045479E+19
     364   0.105956069045479E+19   0.105956069045487E+19
     365   0.105956069045487E+19   0.105956069045491E+19
     366   0.105956069045491E+19   0.105956069045495E+19
     367   0.105956069045495E+19   0.105956069045503E+19
     368   0.105956069045503E+19   0.105956069045531E+19
     369   0.105956069045531E+19   0.105956069045927E+19
     370   0.105956069045927E+19   0.105956069046408E+19
     371   0.105956069046408E+19   0.105956069047718E+19
     372   0.105956069047718E+19   0.105956069047948E+19
     373   0.105956069047948E+19   0.105956069050091E+19
     374   0.105956069050091E+19   0.105956069050929E+19
     375   0.105956069050929E+19   0.105956069052173E+19
     376   0.105956069052173E+19   0.105956069055590E+19
     377   0.105956069055590E+19   0.105956069057504E+19
     378   0.105956069057504E+19   0.105956069060210E+19
     379   0.105956069060210E+19   0.105956069063866E+19
     380   0.105956069063866E+19   0.105956069094427E+19
     381   0.105956069094427E+19   0.105956069101844E+19
     382   0.105956069101844E+19   0.105956069113022E+19
     383   0.105956069113022E+19   0.105956069144130E+19
     384   0.105956069144130E+19   0.105956069151478E+19
     385   0.105956069151478E+19   0.105956069151488E+19
     386   0.105956069151488E+19   0.105956069151499E+19
     387   0.105956069151499E+19   0.105956069151507E+19
     388   0.105956069151507E+19   0.105956069151616E+19
     389   0.105956069151616E+19   0.105956069151724E+19
     390   0.105956069151724E+19   0.105956069171494E+19
     391   0.105956069171494E+19   0.105956069189101E+19
     392   0.105956069189101E+19   0.105956069206789E+19
     393   0.105956069206789E+19   0.105956069240275E+19
     394   0.105956069240275E+19   0.105956069271690E+19
     395   0.105956069271690E+19   0.105956069271922E+19
     396   0.105956069271922E+19   0.105956069273532E+19
     397   0.105956069273532E+19   0.105956069280062E+19
     398   0.105956069280062E+19   0.105956069328898E+19
     399   0.105956069328898E+19   0.105956069427508E+19
     400   0.105956069427508E+19   0.105956069514904E+19
     401   0.105956069514904E+19   0.105956069587842E+19
     402   0.105956069587842E+19   0.105956069594376E+19
     403   0.105956069594376E+19   0.105956069620643E+19
     404   0.105956069620643E+19   0.105956069629103E+19
     405   0.105956069629103E+19   0.105956069631691E+19
     406   0.105956069631691E+19   0.105956069655737E+19
     407   0.105956069655737E+19   0.105956069681856E+19
     408   0.105956069681856E+19   0.105956069686182E+19
     409   0.105956069686182E+19   0.105956069709275E+19
     410   0.105956069709275E+19   0.105956069741835E+19
     411   0.105956069741835E+19   0.105956069916305E+19
     412   0.105956069916305E+19   0.105956070078217E+19
     413   0.105956070078217E+19   0.105956070189574E+19
     414   0.105956070189574E+19   0.105956070530998E+19
     415   0.105956070530998E+19   0.105956070531674E+19
     416   0.105956070531674E+19   0.105956070572682E+19
     417   0.105956070572682E+19   0.105956071019171E+19
     418   0.105956071019171E+19   0.105956071126118E+19
     419   0.105956071126118E+19   0.105956071175894E+19
     420   0.105956071175894E+19   0.105956071255176E+19
     421   0.105956071255176E+19   0.105956071402394E+19
     422   0.105956071402394E+19   0.105956071478381E+19
     423   0.105956071478381E+19   0.105956071556465E+19
     424   0.105956071556465E+19   0.105956071578489E+19
     425   0.105956071578489E+19   0.105956071591479E+19
     426   0.105956071591479E+19   0.105956071591583E+19
     427   0.105956071591583E+19   0.105956071637701E+19
     428   0.105956071637701E+19   0.105956071670395E+19
     429   0.105956071670395E+19   0.105956071675619E+19
     430   0.105956071675619E+19   0.105956071690142E+19
     431   0.105956071690142E+19   0.105956071690152E+19
     432   0.105956071690152E+19   0.105956071918145E+19
     433   0.105956071918145E+19   0.105956072082212E+19
     434   0.105956072082212E+19   0.105956072082795E+19
     435   0.105956072082795E+19   0.105956072833679E+19
     436   0.105956072833679E+19   0.105956072838723E+19
     437   0.105956072838723E+19   0.105956073006595E+19
     438   0.105956073006595E+19   0.105956073056490E+19
     439   0.105956073056490E+19   0.105956076099299E+19
     440   0.105956076099299E+19   0.105956096005967E+19
     441   0.105956096005967E+19   0.105956103736318E+19
     442   0.105956103736318E+19   0.105956104146439E+19
     443   0.105956104146439E+19   0.105956104182794E+19
     444   0.105956104182794E+19   0.105956104310639E+19
     445   0.105956104310639E+19   0.105956107040156E+19
     446   0.105956107040156E+19   0.105956111601264E+19
     447   0.105956111601264E+19   0.105956114736873E+19
     448   0.105956114736873E+19   0.105956210880134E+19
     449   0.105956210880134E+19   0.105956210880922E+19
     450   0.105956210880922E+19   0.105956289792442E+19
     451   0.105956289792442E+19   0.105956296122552E+19
     452   0.105956296122552E+19   0.105956312294140E+19
     453   0.105956312294140E+19   0.105956318847756E+19
     454   0.105956318847756E+19   0.105956319171707E+19
     455   0.105956319171707E+19   0.105956319852889E+19
     456   0.105956319852889E+19   0.105956320024635E+19
     457   0.105956320024635E+19   0.105956320024648E+19
     458   0.105956320024648E+19   0.105956320024651E+19
     459   0.105956320024651E+19   0.105956320024881E+19
     460   0.105956320024881E+19   0.105956321858316E+19
     461   0.105956321858316E+19   0.105956322467639E+19
     462   0.105956322467639E+19   0.105956322597169E+19
     463   0.105956322597169E+19   0.105956322640040E+19
     464   0.105956322640040E+19   0.105956323302989E+19
     465   0.105956323302989E+19   0.105956323312380E+19
     466   0.105956323312380E+19   0.105956324212915E+19
     467   0.105956324212915E+19   0.105956324260671E+19
     468   0.105956324260671E+19   0.105956324394749E+19
     469   0.105956324394749E+19   0.105956324395708E+19
     470   0.105956324395708E+19   0.105956324718379E+19
     471   0.105956324718379E+19   0.105956325299234E+19
     472   0.105956325299234E+19   0.105956325417841E+19
     473   0.105956325417841E+19   0.105956325431420E+19
     474   0.105956325431420E+19   0.105956325447812E+19
     475   0.105956325447812E+19   0.105956325510516E+19
     476   0.105956325510516E+19   0.105956325645069E+19
     477   0.105956325645069E+19   0.105956325645771E+19
     478   0.105956325645771E+19   0.105956325779365E+19
     479   0.105956325779365E+19   0.105956326687506E+19
     480   0.105956326687506E+19   0.105956327549949E+19
     481   0.105956327549949E+19   0.105956334299005E+19
     482   0.105956334299005E+19   0.105956343102694E+19
     483   0.105956343102694E+19   0.105956344184242E+19
     484   0.105956344184242E+19   0.105956344187341E+19
     485   0.105956344187341E+19   0.105956344677685E+19
     486   0.105956344677685E+19   0.105956344855953E+19
     487   0.105956344855953E+19   0.105956344861093E+19
     488   0.105956344861093E+19   0.105956344962748E+19
     489   0.105956344962748E+19   0.105956344975616E+19
     490   0.105956344975616E+19   0.105956346084642E+19
     491   0.105956346084642E+19   0.105956346308254E+19
     492   0.105956346308254E+19   0.105956346318555E+19
     493   0.105956346318555E+19   0.105956346453999E+19
     494   0.105956346453999E+19   0.105956346454181E+19
     495   0.105956346454181E+19   0.105956349008203E+19
     496   0.105956349008203E+19   0.105956350506147E+19
     497   0.105956350506147E+19   0.105956350507290E+19
     498   0.105956350507290E+19   0.105956350614979E+19
     499   0.105956350614979E+19   0.105956350790307E+19
     500   0.105956350790307E+19   0.105956357330428E+19
     501   0.105956357330428E+19   0.105956387132626E+19
     502   0.105956387132626E+19   0.105956387547787E+19
     503   0.105956387547787E+19   0.105956387547932E+19
     504   0.105956387547932E+19   0.105956392267520E+19
     505   0.105956392267520E+19   0.105956448430090E+19
     506   0.105956448430090E+19   0.105956791649626E+19
     507   0.105956791649626E+19   0.105956823128855E+19
     508   0.105956823128855E+19   0.105956823129745E+19
     509   0.105956823129745E+19   0.105957430429064E+19
     510   0.105957430429064E+19   0.105965829981890E+19
     511   0.105965829981890E+19   0.106051861612803E+19
     512   0.106051861612803E+19   0.115292150460685E+19
